"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Measure Response","Footnote","Start Date","End Date"
351304,CHI ST ALEXIUS HEALTH TURTLE LAKE,220 5TH AVE W,TURTLE LAKE,ND,58575,MCLEAN,(701) 448-2331,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351305,TRINITY KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,(701) 385-4296,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351305,TRINITY KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,(701) 385-4296,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,(701) 797-2221,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,(701) 797-2221,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351307,ST ANDREW'S HOSPITAL,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,(701) 228-9300,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351307,ST ANDREW'S HOSPITAL,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,(701) 228-9300,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,58254,NELSON,(701) 322-4328,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,58254,NELSON,(701) 322-4328,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
351309,SANFORD MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,(701) 786-3800,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351309,SANFORD MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,(701) 786-3800,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,(701) 748-2225,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,(701) 748-2225,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351311,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,58054,RANSOM,(701) 683-5241,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
351311,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,58054,RANSOM,(701) 683-5241,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,(701) 587-6060,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,(701) 587-6060,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351313,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,BOWMAN,ND,58623,BOWMAN,(701) 523-5265,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351313,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,BOWMAN,ND,58623,BOWMAN,(701) 523-5265,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,ELGIN,ND,58533,GRANT,(701) 584-2792,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,ELGIN,ND,58533,GRANT,(701) 584-2792,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351315,OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,DICKEY,(701) 742-3291,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351315,OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,DICKEY,(701) 742-3291,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,(701) 477-3161,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,(701) 477-3161,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,58421,FOSTER,(701) 652-3141,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,58421,FOSTER,(701) 652-3141,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,58220,PEMBINA,(701) 265-8461,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,58220,PEMBINA,(701) 265-8461,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,(701) 352-1620,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,(701) 352-1620,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,(701) 452-2326,OP_12,Able to receive lab results electronically,No,,01/01/2018,12/31/2018
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,(701) 452-2326,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,(701) 288-3433,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,(701) 288-3433,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,LANGDON,ND,58249,CAVALIER,(701) 256-6100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,LANGDON,ND,58249,CAVALIER,(701) 256-6100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
351324,CHI MERCY HEALTH,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,(701) 845-6400,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351324,CHI MERCY HEALTH,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,(701) 845-6400,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,(701) 965-6384,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,(701) 965-6384,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,(701) 284-7500,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,(701) 284-7500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,WELLS,(701) 324-4651,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,WELLS,(701) 324-4651,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,58552,EMMONS,(701) 254-4511,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,58552,EMMONS,(701) 254-4511,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351329,SANFORD HILLSBORO,12 THIRD STREET SE,HILLSBORO,ND,58045,TRAILL,(701) 636-3200,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351329,SANFORD HILLSBORO,12 THIRD STREET SE,HILLSBORO,ND,58045,TRAILL,(701) 636-3200,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,(701) 567-4561,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,(701) 567-4561,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,CANDO,ND,58324,TOWNER,(701) 968-4411,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,CANDO,ND,58324,TOWNER,(701) 968-4411,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,(701) 776-5261,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,(701) 776-5261,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,(701) 662-2131,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,(701) 662-2131,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351334,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,(701) 774-7400,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351334,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,(701) 774-7400,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,(701) 252-1050,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,(701) 252-1050,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
351336,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,58601,STARK,(701) 456-4000,OP_12,Able to receive lab results electronically,Not Available,5,01/01/2018,12/31/2018
351336,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,58601,STARK,(701) 456-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Not Available,5,01/01/2018,12/31/2018
360001,MERCY HEALTH-ANDERSON HOSPITAL,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,(513) 624-4006,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360001,MERCY HEALTH-ANDERSON HOSPITAL,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,(513) 624-4006,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,(419) 289-0491,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,(419) 289-0491,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,(513) 584-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,(513) 584-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,(614) 566-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,(614) 566-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,(419) 226-3335,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,(419) 226-3335,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,(330) 343-3311,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,(330) 343-3311,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,(740) 383-8400,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,(740) 383-8400,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,(614) 898-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,(614) 898-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,(937) 498-5405,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,(937) 498-5405,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,(740) 593-5551,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,(740) 593-5551,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
360016,THE JEWISH HOSPITAL-MERCY HEALTH,4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,(513) 686-4127,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360016,THE JEWISH HOSPITAL-MERCY HEALTH,4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,(513) 686-4127,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,(614) 566-9000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,(614) 566-9000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,(330) 375-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,(330) 375-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,ERIE,(419) 557-7400,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,ERIE,(419) 557-7400,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,(937) 352-2000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,(937) 352-2000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,(330) 344-6000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,(330) 344-6000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,(419) 354-8900,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,(419) 354-8900,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,(419) 394-3335,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,(419) 394-3335,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360035,MOUNT CARMEL EAST & WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,FRANKLIN,(614) 234-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360035,MOUNT CARMEL EAST & WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,FRANKLIN,(614) 234-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,(330) 263-8100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,(330) 263-8100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,CUYAHOGA,(216) 861-6200,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,CUYAHOGA,(216) 861-6200,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,(740) 454-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,(740) 454-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,(740) 393-9000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,(740) 393-9000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,(440) 743-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,(440) 743-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360044,WAYNE HEALTHCARE,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,(937) 548-1141,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360044,WAYNE HEALTHCARE,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,(937) 548-1141,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,(513) 524-5640,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,(513) 524-5640,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,LUCAS,(419) 383-4848,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,LUCAS,(419) 383-4848,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,(937) 208-3023,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,(937) 208-3023,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,(740) 446-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,(740) 446-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360055,TRUMBULL REGIONAL MEDICAL CENTER,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,(330) 841-9574,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360055,TRUMBULL REGIONAL MEDICAL CENTER,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,(330) 841-9574,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
360056,MERCY HEALTH - FAIRFIELD HOSPITAL,3000 MACK ROAD,FAIRFIELD,OH,45014,BUTLER,(513) 870-7197,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
360056,MERCY HEALTH - FAIRFIELD HOSPITAL,3000 MACK ROAD,FAIRFIELD,OH,45014,BUTLER,(513) 870-7197,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
